Name,Latitude,Longitude
"Elmshorn, Köhnholz (Nord), Mast 2",53.742954,9.643619
"Elmshorn, Köhnholz (Nord), Mast 1",53.742928,9.643452
"Elmshorn, Köhnholz (Nord), Mast 3",53.742928,9.643452
"Elmshorn, Köhnholz (Nord), Mast 4",53.742928,9.643452
"Elmshorn, Eichstraße",53.746538,9.652102
"Elmshorn, Eichstraße, Mast 2",53.747073,9.652716
"Elmshorn, Eichstraße, Mast 1",53.747127,9.652672
"Elmshorn, Post",53.752955,9.658296
"Elmshorn, Post",53.752936,9.658417
"Elmshorn, Probstendamm",53.752683,9.65535
"Elmshorn, Probstendamm, Mast 1o",53.752513,9.655378
"Elmshorn, Bussardweg",53.747698,9.666551
"Elmshorn, Bussardweg, Mast 1",53.748468,9.663804
"Elmshorn, Bussardweg, Mast 2",53.748523,9.663593
"Elmshorn, Fröbelstraße (KGSE)",53.743424,9.670893
"Elmshorn, Fröbelstraße (KGSE), Mast 1",53.743039,9.67066
"Elmshorn, Fröbelstraße (KGSE)",53.743424,9.670893
"Elmshorn, Fröbelstraße (KGSE)",53.743424,9.670893
"Elmshorn, Fröbelstraße (KGSE)",53.743424,9.670893
Bf. Elmshorn (ZOB),53.756246,9.657862
Bf. Elmshorn (ZOB),53.756228,9.657877
"Bf. Elmshorn (ZOB), Mast 1",53.756353,9.658046
"Bf. Elmshorn (ZOB), Mast 3",53.756246,9.657862
"Elmshorn, ZOB/Bahnhof",53.756461,9.657972
"Elmshorn, Reichenstraße",53.749483,9.655604
"Elmshorn, Reichenstraße, Mast 1",53.749243,9.656934
"Elmshorn, Reichenstraße, Mast 2",53.748911,9.655079
"Seester, Klein Sonnendeich",53.708649,9.607567
"Seester, Klein Sonnendeich, Mast 1",53.708657,9.607718
"Seester, Groß Sonnendeich",53.708011,9.589672
"Seester, Groß Sonnendeich, Mast 1",53.707905,9.589156
"Seester, Groß Sonnendeich, Mast 2",53.708011,9.589672
"Seester, Abzw. Seestermühe",53.70279,9.584209
"Seester, Abzw. Seestermühe, Mast 1",53.702411,9.584521
"Seester, Abzw. Seestermühe, Mast 2",53.702631,9.583661
"Uetersen, Kreuzmoor",53.690877,9.653526
"Uetersen, Kreuzmoor, Mast 1",53.690824,9.653465
"Uetersen, Kreuzmoor, Mast 2",53.690797,9.653495
"Appen, Denkmal",53.659928,9.749375
"Appen, Denkmal, Mast 1",53.660241,9.748185
"Appen, Denkmal, Mast 2",53.660324,9.747763
"Appen, Schule",53.661133,9.73619
"Appen, Schule, Mast 1",53.66135,9.735907
Bf. Tornesch (Hamburger Straße),53.697027,9.717089
"Bf. Tornesch (Hamburger Straße), Mast 1",53.696711,9.717341
Bf. Tornesch (Zauberflöte),53.697153,9.718621
"Bf. Tornesch (Zauberflöte), Mast 1",53.697153,9.718636
"Tornesch, Aalkamp",53.699542,9.733515
"Tornesch, Aalkamp, Mast 1",53.699192,9.733463
"Tornesch, Aalkamp, Mast 2",53.699498,9.733499
"Tornesch, Eschenweg",53.694945,9.7242
"Tornesch, Eschenweg, Mast 1",53.694852,9.724728
"Tornesch, Eschenweg, Mast 2",53.694879,9.724728
"Tornesch, Großer Moorweg 45",53.696462,9.733325
"Tornesch, Großer Moorweg 45, Mast 1",53.695815,9.733253
"Tornesch, Großer Moorweg 45, Mast 2",53.695708,9.733221
"Tornesch, Torneum",53.693929,9.733099
"Tornesch, Torneum, Mast 1",53.693958,9.732827
"Tornesch, Torneum, Mast 2",53.693986,9.7326
"Tornesch, Pinnauring",53.692719,9.717818
"Tornesch, Pinnauring, Mast 1",53.692773,9.717865
"Tornesch, Pinnauring, Mast 2",53.692719,9.717864
"Esingen, Bockhorn",53.688093,9.725051
"Esingen, Bockhorn, Mast 1",53.688111,9.725112
"Esingen, Bockhorn, Mast 2",53.68794,9.725109
"Esingen, Riedweg",53.684004,9.728219
"Esingen, Riedweg, Mast 1",53.684004,9.728219
"Seestermühe, Lauenrothsweg",53.714609,9.562804
"Seestermühe, Lauenrothsweg",53.714609,9.562804
"Esingen, Gerberweg",53.68472,9.730139
"Esingen, Gerberweg, Mast 1",53.68472,9.730139
"Seestermühe, Zum Krückausperrwerk",53.709862,9.55379
"Seestermühe, Z. Krückausperrw.",53.709862,9.55379
"Holm, Eschenweg",53.622751,9.67812
"Holm, Eschenweg, Mast 2",53.622769,9.67803
"Holm, Eschenweg, Mast 1",53.622742,9.678135
"Holm, Lehmweg 72",53.623221,9.686969
"Holm, Lehmweg 72, Mast 2",53.622933,9.685468
"Holm, Lehmweg 72, Mast 1",53.622958,9.685801
"Appen-Etz, Kiesgrube",53.630491,9.736714
"Appen-Etz, Kiesgrube, Mast 2",53.630276,9.735078
"Appen-Etz, Kiesgrube, Mast 1",53.63024,9.735047
"Appen-Etz, Denkmal",53.634686,9.754113
"Appen-Etz, Denkmal, Mast 2",53.634357,9.750751
"Appen-Etz, Denkmal, Mast 1",53.634577,9.754307
"Appen-Etz, Rollbarg",53.638317,9.761011
"Appen-Etz, Rollbarg, Mast 2",53.637161,9.759222
"Appen-Etz, Rollbarg, Mast 1",53.638077,9.760689
"Holm, Kessy",53.624493,9.69234
"Holm, Kessy, Mast 1",53.624158,9.691216
"Holm, Kessy, Mast 2",53.623957,9.690276
"Moorrege, Grothar",53.669837,9.682054
"Moorrege, Grothar, Mast 1",53.66963,9.682172
"Moorrege, Grothar, Mast 2",53.669295,9.682529
"Moorrege, Oberglinde",53.66596,9.687438
"Moorrege, Oberglinde, Mast 1",53.666848,9.686242
"Moorrege, Oberglinde, Mast 2",53.667373,9.685464
"Moorrege, Lehmkuhlweg",53.662522,9.691693
"Moorrege, Lehmkuhlweg, Mast 1",53.662272,9.692945
"Moorrege, Lehmkuhlweg, Mast 2",53.662466,9.691965
"Moorrege, Schulzentrum",53.664602,9.662227
"Moorrege, Schulzentrum, Mast 1",53.665071,9.663581
"Appen, Ziegeleiweg",53.659966,9.7046
"Appen, Ziegeleiweg, Mast 1",53.659911,9.704856
"Appen, Ziegeleiweg, Mast 2",53.659938,9.704857
"Appen, Marseille-Kaserne",53.658465,9.712304
"Appen, Marseille-Kaserne, Mast 1",53.658354,9.712938
"Appen, Marseille-Kaserne, Mast 2",53.658044,9.71207
"Appen, Schulstraße",53.660265,9.737098
"Appen, Schulstraße, Mast 1",53.660265,9.738459
"Appen, Schulstraße, Mast 2",53.660296,9.737885
"Appen, Bouhlentwiete",53.659928,9.743642
"Appen, Bouhlentwiete, Mast 1",53.659821,9.743413
"Appen, Bouhlentwiete, Mast 2",53.659796,9.743186
"Moorrege, Kirchenstraße",53.664695,9.66651
"Moorrege, Kirchenstraße, Mast 1",53.663216,9.669209
"Moorrege, Kirchenstraße, Mast 2",53.663461,9.668774
"Appen, Turnhalle",53.662951,9.734164
"Appen, Turnhalle, Mast 1",53.662905,9.73433
"Appen, Unterglinde",53.665858,9.703488
"Appen, Unterglinde, Mast 1",53.664632,9.704209
"Appen, Friedhof",53.650677,9.75458
"Appen, Friedhof, Mast 1",53.651235,9.754438
"Appen, Friedhof, Mast 2",53.651909,9.75436
"Appen-Etz, Wedeler Chaussee",53.639,9.761054
"Appen-Etz, Wedeler Chaussee, Mast 1",53.639407,9.760638
"Appen-Etz, Wedeler Chaussee, Mast 2",53.639461,9.760639
"Uetersen, Klostermühle",53.687529,9.65464
"Uetersen, Klostermühle, Mast 1",53.687272,9.655529
"Uetersen, Klostermühle, Mast 2",53.687327,9.655363
"Uetersen, Seminarstraße",53.686459,9.659558
"Uetersen, Seminarstraße, Mast 1",53.686716,9.658608
"Uetersen, Seminarstraße, Mast 2",53.686514,9.659438
"Uetersen, Herderstraße",53.681769,9.685274
"Uetersen, Herderstraße, Mast 1",53.681714,9.685409
"Uetersen, Herderstraße, Mast 2",53.681796,9.685244
"Uetersen, Heinrich-Heine-Straße",53.681427,9.689915
"Uetersen, Heinrich-Heine-Str., Mast 1",53.681413,9.689309
"Uetersen, Heinrich-Heine-Str., Mast 2",53.68144,9.689325
"Uetersen, Am Eichholz",53.683563,9.695096
"Uetersen, Am Eichholz, Mast 1",53.683546,9.694808
"Uetersen, Am Eichholz, Mast 2",53.683544,9.695186
"Uetersen, Weidenkamp",53.685356,9.692734
"Uetersen, Weidenkamp, Mast 1",53.685376,9.692386
"Uetersen, Weidenkamp, Mast 2",53.685347,9.692582
"Uetersen, Esinger Steinweg",53.686019,9.686811
"Uetersen, Esinger Steinweg, Mast 1",53.686103,9.686116
"Uetersen, Esinger Steinweg, Mast 2",53.686047,9.686645
"Uetersen, Fourniermühlenweg",53.686706,9.681388
"Uetersen, Fourniermühlenweg, Mast 1",53.686686,9.681585
"Uetersen, Fourniermühlenweg, Mast 2",53.68666,9.681554
"Uetersen, Alsenstraße",53.68887,9.681514
"Uetersen, Alsenstraße, Mast 1",53.688628,9.68145
"Uetersen, Alsenstraße, Mast 2",53.688547,9.681388
"Uetersen, Ossenpadd",53.689448,9.684157
"Uetersen, Ossenpadd, Mast 1",53.689378,9.683838
"Uetersen, Ossenpadd, Mast 2",53.689405,9.683884
"Uetersen, Schröders Tannen",53.689744,9.69049
"Uetersen, Schröders Tannen, Mast 1",53.689764,9.691777
"Uetersen, Schröders Tannen, Mast 2",53.689738,9.690051
"Uetersen, Sandweg",53.682889,9.677815
"Uetersen, Sandweg, Mast 1",53.683077,9.67797
"Tornesch, Uetersener Straße",53.691598,9.703857
"Tornesch, Uetersener Str, Mast 1",53.692377,9.704354
"Tornesch, Uetersener Str, Mast 2",53.692431,9.704325
"Tornesch, Am Steinberg",53.694693,9.706134
"Tornesch, Am Steinberg, Mast 1",53.694738,9.706271
"Tornesch, Am Steinberg, Mast 2",53.694872,9.706379
Bf. Tornesch,53.696474,9.715006
"Bf. Tornesch, Mast 1",53.696572,9.715022
"Tornesch, Klaus-Groth-Schule",53.690337,9.709043
"Tornesch, Klaus-Groth-Schule, Mast 1",53.690849,9.708991
"Tornesch, Fritz-Reuter-Schule",53.702289,9.717724
"Tornesch, Fritz-Reuter-Schule, Mast 1",53.702322,9.718224
"Tornesch, Baumschulenweg",53.701516,9.72516
"Tornesch, Baumschulenweg, Mast 1",53.70063,9.723192
"Tornesch, Baumschulenweg, Mast 2",53.701823,9.724969
"Tornesch, Hypatia-Straße",53.712386,9.770088
"Tornesch, Hypatia-Straße, Mast 1",53.712377,9.770027
"Tornesch, Hypatia-Straße, Mast 2",53.712492,9.770363
"Tornesch, Asperhorner Weg",53.714783,9.763376
"Tornesch, Asperhorner Weg, Mast 1",53.714345,9.764353
"Tornesch, Asperhorner Weg, Mast 2",53.714264,9.764382
"Tornesch, Lise-Meitner-Allee (Nord)",53.717502,9.759624
"Tornesch, Lise-Meitner-Allee (Nord), Mast 1",53.717899,9.759449
"Tornesch, Lise-Meitner-Allee (Nord), Mast 2",53.717818,9.759508
"Tornesch, Lise-Meitner-Allee (Süd)",53.713123,9.77148
"Tornesch, Lise-Meitner-Allee (Süd), Mast 1",53.713269,9.771028
"Tornesch, Lise-Meitner-Allee (Süd), Mast 2",53.713242,9.771103
"Uetersen, Langes Tannen",53.691399,9.676015
"Uetersen, Langes Tannen, Mast 1",53.691489,9.676046
"Uetersen, Langes Tannen, Mast 2",53.691408,9.676045
"Uetersen, Am Seeth",53.689543,9.67379
"Uetersen, Am Seeth, Mast 1",53.689712,9.674065
"Uetersen, Am Seeth, Mast 2",53.689632,9.673958
"Uetersen, Schanzenstraße",53.688461,9.669655
"Uetersen, Schanzenstraße, Mast 1",53.688652,9.669265
"Uetersen, Schanzenstraße, Mast 2",53.688708,9.668933
"Uetersen, Klaus-Groth-Straße",53.689727,9.665013
"Uetersen, Klaus-Groth-Straße, Mast 1",53.689846,9.664546
"Uetersen, Klaus-Groth-Straße, Mast 2",53.689791,9.664802
"Uetersen, Dessaus Kamp",53.690976,9.660067
"Uetersen, Dessaus Kamp, Mast 1",53.690628,9.661334
"Uetersen, Dessaus Kamp, Mast 2",53.690904,9.660187
"Uetersen, Heidweg",53.693099,9.654787
"Uetersen, Heidweg, Mast 1",53.692881,9.655223
"Uetersen, Heidweg, Mast 2",53.692654,9.655628
"Uetersen, Nils-Alwall-Weg",53.690324,9.70052
"Uetersen, Nils-Alwall-Weg, Mast 1",53.690266,9.699717
"Uetersen, Nils-Alwall-Weg, Mast 2",53.690354,9.700052
"Uetersen, Wassermühlenstraße",53.682955,9.667631
"Uetersen, Wassermühlenstraße, Mast 1",53.68327,9.667681
"Uetersen, Hallenbad",53.68546,9.667973
"Uetersen, Hallenbad, Mast 1",53.685463,9.667549
"Uetersen, Deichstraße 24",53.679155,9.644567
"Uetersen, Deichstraße 24, Mast 1",53.679351,9.645054
"Uetersen, Achtern Diek",53.682559,9.649947
"Uetersen, Achtern Diek, Mast 1",53.681802,9.648724
"Uetersen, Am Gehölz",53.696055,9.677391
"Uetersen, Am Gehölz, Mast 1",53.696458,9.677549
"Uetersen, Am Gehölz, Mast 2",53.696682,9.677704
"Heidgraben, Schulstraße",53.704272,9.681188
"Heidgraben, Schulstraße, Mast 1",53.704849,9.68094
"Heidgraben, Schulstraße, Mast 2",53.704687,9.680998
"Heidgraben, Dorfstraße",53.709771,9.678112
"Heidgraben, Dorfstraße, Mast 1",53.709849,9.678552
"Heidgraben, Dorfstraße, Mast 2",53.709904,9.678326
"Heidgraben, Lindenweg",53.711417,9.682454
"Heidgraben, Lindenweg, Mast 1",53.711013,9.682448
"Heidgraben, Lindenweg, Mast 2",53.711103,9.682449
"Heidgraben, Im Winkel",53.711125,9.684797
"Heidgraben, Im Winkel, Mast 1",53.710989,9.685007
"Heidgraben, Im Winkel, Mast 2",53.710825,9.685444
"Heidgraben, Liether Damm",53.70992,9.69288
"Heidgraben, Liether Damm, Mast 1",53.709713,9.692801
"Heidgraben, Liether Damm, Mast 2",53.709713,9.692831
"Heidgraben, Kreuzweg",53.705613,9.69184
"Heidgraben, Kreuzweg, Mast 1",53.705909,9.69186
"Heidgraben, Kreuzweg, Mast 2",53.705828,9.691859
"Tornesch, Pracherdamm",53.703598,9.706011
"Tornesch, Pracherdamm, Mast 1",53.704024,9.705488
"Tornesch, Pracherdamm, Mast 2",53.704078,9.705458
"Tornesch, Norderstraße",53.700471,9.709093
"Tornesch, Norderstraße, Mast 1",53.700797,9.708689
"Tornesch, Norderstraße, Mast 2",53.700716,9.708764
"Neuendeich, Schlickburg (Nord)",53.699166,9.586657
"Neuendeich, Schlickburg (Nord), Mast 1",53.698043,9.586626
"Neuendeich, Schlickburg (Süd)",53.694088,9.583346
"Neuendeich, Schlickburg (Süd), Mast 1",53.693963,9.583133
"Neuendeich, Im Esch",53.683468,9.574148
"Neuendeich, Im Esch, Mast 1",53.683989,9.57408
"Neuendeich, Binnendiek (Mitte)",53.677325,9.58092
"Neuendeich, Binnendiek (Mitte), Mast 1",53.676377,9.58186
"Neuendeich, Binnendiek (Süd)",53.674129,9.58596
"Neuendeich, Binnendiek (Süd), Mast 1",53.674572,9.589099
"Neuendeich, Kuhlworth",53.675239,9.595751
"Neuendeich, Kuhlworth, Mast 1",53.675208,9.596659
"Neuendeich, Abzweigung Schadendorf",53.675677,9.603505
"Neuendeich, Abzweigung Schadendorf, Mast 1",53.675624,9.603338
"Neuendeich, Rosengarten",53.676342,9.610506
"Neuendeich, Rosengarten, Mast 1",53.675986,9.60988
"Neuendeich, Abzweigung Rosengarten",53.674858,9.612497
"Neuendeich, Abzweigung Rosengarten, Mast 1",53.674766,9.612965
"Neuendeich, Oberrecht (Mitte)",53.674152,9.625742
"Neuendeich, Oberrecht (Mitte), Mast 1",53.674344,9.623385
"Neuendeich, Oberrecht (Ost)",53.677088,9.637998
"Neuendeich, Oberrecht (Ost), Mast 1",53.677605,9.638899
"Tornesch, Post",53.696566,9.710102
"Tornesch, Post, Mast 1",53.696406,9.709766
"Tornesch, Post, Mast 2",53.696433,9.709827
"Elmshorn, Berufsschule",53.753213,9.668533
"Elmshorn, Berufsschule",53.75316,9.668214
"Elmshorn, Berufsschule",53.753182,9.669109
"Ahrenlohe, Brookkamp",53.70553,9.734406
"Ahrenlohe, Brookkamp, Mast 1",53.705627,9.734696
"Ahrenlohe, Brookkamp, Mast 2",53.705574,9.734528
"Ahrenlohe, Hörnweg",53.708955,9.741463
"Ahrenlohe, Hörnweg, Mast 1",53.708822,9.741158
"Ahrenlohe, Hörnweg, Mast 2",53.708771,9.740657
"Ahrenlohe, Prisdorfer Weg",53.714483,9.751133
"Ahrenlohe, Prisdorfer Weg, Mast 1",53.71465,9.751651
"Ahrenlohe, Prisdorfer Weg, Mast 2",53.714679,9.751454
"Uetersen, Friedrich-Ebert-Schule",53.685826,9.673216
"Uetersen, Fr.-Ebert-Schule, Mast 1",53.685799,9.673261
Klevendeich,53.669175,9.606499
"Klevendeich, Mast 1",53.669765,9.605282
"Klevendeich, Mast 2",53.669575,9.605506
"Holm, Holmerberg",53.61615,9.661437
"Holm, Holmerberg, Mast 2",53.61699,9.662221
"Holm, Holmerberg, Mast 1",53.615989,9.661299
"Hetlingen, Grüner Damm",53.612517,9.650577
"Hetlingen, Grüner Damm, Mast 2",53.612605,9.65085
"Hetlingen, Grüner Damm, Mast 1",53.612383,9.650378
"Hetlingen, Blink",53.608086,9.639087
"Hetlingen, Blink, Mast 2",53.608265,9.639301
"Hetlingen, Blink, Mast 1",53.608211,9.6393
"Hetlingen, Schulstraße",53.607847,9.635064
"Hetlingen, Schulstraße, Mast 2",53.608265,9.634149
"Hetlingen, Schulstraße, Mast 1",53.60793,9.634779
"Hetlingen, Sandweg",53.611174,9.629479
"Hetlingen, Sandweg, Mast 2",53.61202,9.629355
"Hetlingen, Sandweg, Mast 1",53.611274,9.629405
"Haseldorf, Schloss",53.634604,9.596765
"Haseldorf, Schloss, Mast 2",53.634827,9.597101
"Haseldorf, Schloss, Mast 1",53.635021,9.597799
"Haseldorf, Neuer Weg",53.638349,9.589848
"Haseldorf, Neuer Weg, Mast 2",53.638405,9.589577
"Haseldorf, Neuer Weg, Mast 1",53.638405,9.589441
"Haseldorf, Deichreihe",53.639951,9.583808
"Haseldorf, Deichreihe, Mast 2",53.640015,9.583627
"Haseldorf, Deichreihe, Mast 1",53.639851,9.584109
"Haseldorf, Scholenfleth",53.640359,9.577539
"Haseldorf, Scholenfleth, Mast 2",53.640523,9.577027
"Haseldorf, Scholenfleth, Mast 1",53.640571,9.576574
"Haseldorf, Mühlenwurth",53.64292,9.573854
"Haseldorf, Mühlenwurth, Mast 2",53.643772,9.574198
"Haseldorf, Mühlenwurth, Mast 1",53.643575,9.574075
"Haseldorf, Mühlenwurth (Kehre)",53.646322,9.572645
"Haseldorf Mühlenwurth (Kehre), Mast 1",53.646242,9.572493
"Haseldorf Mühlenwurth (Kehre), Mast 2",53.646349,9.572661
Hohenhorst (Süd),53.648274,9.568483
"Hohenhorst (Süd), Mast 2",53.64774,9.571061
"Hohenhorst (Süd), Mast 1",53.647631,9.571272
"Hohenhorst, Twiete",53.650027,9.564378
"Hohenhorst, Twiete, Mast 2",53.649547,9.565173
"Hohenhorst, Twiete, Mast 1",53.649602,9.565052
Hohenhorst (Nord),53.651842,9.564432
"Hohenhorst (Nord), Mast 2",53.652486,9.564925
"Hohenhorst (Nord), Mast 1",53.652764,9.565049
"Altendeich, Sperrwerkstraße",53.659551,9.570056
"Altendeich, Sperrwerkstr., Mast 2",53.659775,9.570256
"Altendeich, Sperrwerkstr., Mast 1",53.660017,9.570335
"Altendeich, Altendeicher Chaussee 56",53.662088,9.58248
"Altendeich, Altend. Ch. 56, Mast 2",53.662265,9.583027
"Altendeich, Altend. Ch. 56, Mast 1",53.663265,9.584327
"Altendeich, Audeich",53.66606,9.587891
"Altendeich, Audeich, Mast 2",53.666487,9.588653
"Altendeich, Audeich, Mast 1",53.666461,9.588441
"Altendeich, Altendeicher Chaussee 47",53.669478,9.594414
"Altendeich, Altend. Ch. 47, Mast 2",53.669458,9.594716
"Altendeich, Altend. Ch. 47, Mast 1",53.669625,9.59546
Haselau,53.660523,9.623785
Haselau,53.66093,9.623262
Haselau,53.660487,9.623755
Haselau,53.660523,9.623785
Haselau,53.660487,9.623755
Haselau,53.660487,9.623755
"Heist, Geestberg",53.655669,9.654509
"Heist, Geestberg",53.655669,9.654509
"Heist, Geestberg",53.655669,9.654509
"Heist, Geestberg",53.655669,9.654509
Kamperrege (Nord),53.654947,9.614356
"Kamperrege, Nord, Mast 1",53.654876,9.614279
"Kamperrege, Nord, Mast 2",53.654786,9.614172
"Kamperrege, Siedlung",53.647196,9.610311
"Kamperrege, Siedlung, Mast 1",53.647187,9.610356
"Kamperrege, Siedlung, Mast 2",53.646793,9.609973
"Kamperrege, Neuer Weg",53.640181,9.604449
"Kamperrege, Neuer Weg, Mast 1",53.639939,9.604476
"Kamperrege, Neuer Weg, Mast 2",53.640325,9.604497
"Haseldorf, Altenfeldsdeich 20",53.63658,9.621648
"Haseldorf, Altenfeldsdeich 20, Mast 1",53.640189,9.629095
"Haseldorf, Altenfeldsdeich 20, Mast 2",53.640073,9.628911
"Uetersen, Geschwister-Scholl-Haus",53.688054,9.682788
"Uetersen, Geschwister-Scholl-Haus, Mast 1",53.688018,9.682923
"Groß Nordende, Lander",53.705218,9.633366
"Groß Nordende, Lander, Mast 1",53.706245,9.632882
"Haseldorf, Altenfeldsdeich 55",53.634985,9.615607
"Haseldorf, Altenfeldsdeich 55, Mast 1",53.63674,9.621998
"Haseldorf, Altenfeldsdeich 55, Mast 2",53.636767,9.622044
"Altendeich, Feuerwehr",53.655826,9.567344
"Altendeich, Feuerwehr, Mast 1",53.658908,9.569216
"Klein Nordende, Schulstraße",53.726763,9.663265
"Klein Nordende, Schulstraße",53.726737,9.663249
"Klein Nordende, Schulstraße",53.726737,9.663249
"Bevern, Gemeindehaus",53.75566,9.771032
"Bevern, Gemeindehaus, Mast 1",53.755235,9.771585
"Bevern, Gemeindehaus, Mast 2",53.755124,9.770643
"Elmshorn, Plinkstraße",53.738134,9.678447
"Elmshorn, Plinkstraße, Mast 1",53.738152,9.678402
"Elmshorn, Plinkstraße, Mast 2",53.738134,9.678447
"Elmshorn, Reichenstraße (Ost)",53.748734,9.659639
"Elmshorn, Reichenstraße (Ost)",53.748105,9.659493
"Elmshorn, Am Eiskeller",53.746238,9.659176
"Elmshorn, Am Eiskeller",53.745744,9.659214
"Elmshorn, Am Eiskeller",53.746103,9.659219
"Elmshorn, Ansgarstraße (Mitte)",53.742268,9.660584
"Elmshorn, Ansgarstraße (Mitte)",53.742872,9.660275
"Elmshorn, Ansgarstraße (Mitte)",53.743294,9.660357
"Elmshorn, Hebbelplatz",53.738113,9.661428
"Elmshorn, Hebbelplatz",53.737961,9.661274
"Elmshorn, Hebbelplatz",53.737961,9.661274
"Elmshorn, Falkenweg",53.745461,9.671244
"Elmshorn, Falkenweg, Mast 1",53.74547,9.67129
"Elmshorn, Liether Feldstraße",53.73181,9.660495
"Elmshorn, Liether Feldstraße",53.731712,9.660464
"Elmshorn, Liether Feldstraße",53.731272,9.660381
"Klein Nordende, Sandhöhe",53.723103,9.662268
"Klein Nordende, Sandhöhe",53.722914,9.66225
"Klein Nordende, Sandhöhe",53.723103,9.662222
"Klein Nordende, Voßbarg",53.720983,9.660568
"Klein Nordende, Voßbarg",53.720885,9.66046
"Klein Nordende, Voßbarg",53.720885,9.660491
"Klein Nordende, Heidgrabener Weg",53.719638,9.656805
"Kl. Nordende, Heidgrabener Weg",53.719654,9.657169
"Kl. Nordende, Heidgrabener Weg",53.719654,9.657169
"Elmshorn, Blücherstraße",53.745613,9.646919
"Elmshorn, Blücherstraße",53.745665,9.64742
"Elmshorn, Blücherstraße",53.745664,9.64748
Bf. Elmshorn (Holstenstraße),53.754788,9.656687
Bf. Elmshorn (Holstenstraße),53.754779,9.656657
"Elmshorn, Schule Langelohe",53.752468,9.671599
"Elmshorn, Schule Langelohe, Mast 1l",53.752078,9.672153
"Elmshorn, Schule Langelohe, Mast 6r",53.752268,9.671929
"Elmshorn, Ernst-Abbe-Straße",53.741181,9.698639
"Elmshorn, Ernst-Abbe-Straße, Mast 1",53.740905,9.69974
"Elmshorn, Ernst-Abbe-Straße, Mast 2",53.741013,9.699636
"Elmshorn, Ernst-Abbe-Straße, Mast 3",53.740959,9.699741
"Elmshorn, Holunderstraße (Nord)",53.74221,9.664675
"Uetersen, Famila",53.681077,9.674093
"Uetersen, Famila, Mast 1",53.68094,9.674545
"Uetersen, Famila, Mast 2",53.681104,9.674124
"Uetersen, Finkenbrook",53.681327,9.666455
"Uetersen, Finkenbrook, Mast 1",53.681327,9.66647
"Uetersen, Finkenbrook, Mast 2",53.681409,9.666244
"Heist, Große Twiete",53.65401,9.665222
"Heist, Große Twiete, Mast 1",53.65419,9.663651
"Heist, Große Twiete, Mast 2",53.654104,9.664573
Elmshorn,53.754639,9.659292
Elmshorn,53.754018,9.659404
Elmshorn,53.754018,9.659404
"Rellingen, Rosenhof",53.654613,9.823953
"Rellingen, Rosenhof, Mast 2",53.654491,9.824601
"Rellingen, Rosenhof, Mast 1",53.65449,9.824828
Puckholm,53.627689,9.888576
Puckholm,53.627307,9.889172
Puckholm,53.627352,9.887964
Puckholm,53.627298,9.889157
Puckholm,53.627352,9.887964
"Rellingen, Klaus-Groth-Straße",53.660096,9.835209
"Rellingen, Klaus-Groth-Straße, Mast 2",53.659879,9.835386
"Rellingen, Klaus-Groth-Straße, Mast 1",53.660186,9.835195
"Tangstedt (PI), Heidehofweg",53.669724,9.840982
"Tangstedt (PI), Heidehofweg, Mast 2",53.670127,9.841111
"Tangstedt (PI), Heidehofweg, Mast 1",53.669402,9.840809
"Tangstedt (PI), Denkmal",53.676231,9.843261
"Tangstedt (PI), Denkmal, Mast 1",53.676275,9.843413
"Tangstedt (PI), Denkmal, Mast 2",53.676303,9.843277
"Tangstedt (PI), Grundschule",53.678281,9.84816
"Tangstedt (PI), Grundschule, Mast 1",53.67844,9.848526
"Tangstedt (PI), Grundschule, Mast 2",53.678051,9.84758
"Tangstedt (PI), Hesterhörn",53.679754,9.850747
"Tangstedt (PI), Hesterhörn, Mast 2",53.679524,9.851575
"Tangstedt (PI), Eichenstraße",53.677585,9.856348
"Tangstedt (PI), Eichenstraße, Mast 3",53.677604,9.856106
"Tangstedt (PI), Jacob-Behrmann-Weg",53.677628,9.859149
"Tangstedt (PI), Jacob-Behrmann-Weg, Mast 1",53.677714,9.859635
"Rellingen, Jebbenberg",53.660077,9.843105
"Rellingen, Jebbenberg, Mast 2",53.6598,9.842887
"Rellingen, Jebbenberg, Mast 1",53.659321,9.842
"Rellingen, Gösselstieg",53.661432,9.845824
"Rellingen, Gösselstieg, Mast 2",53.661375,9.846307
"Rellingen, Gösselstieg, Mast 1",53.661434,9.845582
"Ellerbek, Dorfstraße",53.658615,9.866658
"Ellerbek, Dorfstraße, Mast 2",53.659156,9.865156
"Ellerbek, Dorfstraße, Mast 1",53.65921,9.865127
"Ellerbek, Denkmal",53.655636,9.869712
"Ellerbek, Denkmal, Mast 2",53.656158,9.869632
"Ellerbek, Denkmal, Mast 1",53.655996,9.86972
"Egenbüttel, Kellerstraße",53.647253,9.872262
"Egenbüttel, Kellerstraße, Mast 2",53.647379,9.872189
"Egenbüttel, Kellerstraße, Mast 1",53.646401,9.872002
"Egenbüttel, Moorweg",53.641359,9.870991
"Egenbüttel, Moorweg, Mast 2",53.641656,9.870891
"Egenbüttel, Moorweg, Mast 1",53.642241,9.870692
"Egenbüttel, Hans-Reumann-Straße",53.638906,9.877124
"Egenbüttel, Hans-Reumann-Straße, Mast 2",53.638596,9.877662
"Egenbüttel, Hans-Reumann-Straße, Mast 1",53.639406,9.876303
"Egenbüttel, Erlenweg",53.637213,9.882502
"Egenbüttel, Erlenweg, Mast 2",53.63738,9.884274
