Gewässer,Name allg. gebr.,Kategorie,Badestellenlänge,Kreis Name,Längengrad,Breitengrad,Mögliche Belastungen,Barrierefrei,Wlan,ÖPNV,Baden ohne Aufsicht,Baden m. zeitw. Aufsicht,Eintritt,Liegeplätze ohne Schatten,Liegeplätze mit Schatten,Toiletten,Dusche,Umkleiden,Parken ohne Gebühren,Parken mit Gebühren,Strandkorbverleih,Campingplatz,Spielplatz,Gaststätte,Kiosk,Rudern,Tretboot,Surfen,Segeln,FKK-Strand,Hundestrand,Grillplatz
DESH_PR_0244,Eckernförde Südstrand,Küstengewässer,1600,Rendsburg-Eckernförde,9.85915434307485,54.4520411254928,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0245,Ostseebad Strande - Südstrand,Küstengewässer,150,Rendsburg-Eckernförde,10.1702724107852,54.4361356690892,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0247,"Einfelder See, Mühbrook",See,10,Rendsburg-Eckernförde,10.0091679008128,54.1559529243974,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0249,Wassersleben,Küstengewässer,500,Schleswig-Flensburg,9.42155448048143,54.8284449155983,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0250,Glücksburger Strand,Küstengewässer,500,Schleswig-Flensburg,9.53130317582624,54.8433498438572,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0251,Holnis Drei,Küstengewässer,1000,Schleswig-Flensburg,9.59632570858203,54.8628197023812,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0252,Bockholmwik,Küstengewässer,100,Schleswig-Flensburg,9.61231061012437,54.8314904333429,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0254,Westerholz,Küstengewässer,100,Schleswig-Flensburg,9.67539993713609,54.8214582527444,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0255,Habernis,Küstengewässer,70,Schleswig-Flensburg,9.77617698073676,54.7973283866918,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0259,"Schlei, Arnis",Küstengewässer,200,Schleswig-Flensburg,9.92807071308779,54.6291070842327,Zerkarien,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0260,"Schlei, Lindaunis",Küstengewässer,200,Schleswig-Flensburg,9.82971442467323,54.5939820989489,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0266,"Schlei, Schleswig Luisenbad",Küstengewässer,100,Schleswig-Flensburg,9.55990447526464,54.5126324634892,Zerkarien,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0267,"Schlei, Fahrdorf",Küstengewässer,45,Schleswig-Flensburg,9.60145126452207,54.5080379030318,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0268,"Schlei, Borgwedel",Küstengewässer,150,Schleswig-Flensburg,9.67347153720834,54.4992697827617,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein
DESH_PR_0272,"Eider, Bargen",Fließgewässer,30,Schleswig-Flensburg,9.27442786612386,54.3011758203785,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0273,"Eider, Süderstapel",Fließgewässer,100,Schleswig-Flensburg,9.2276527369519,54.3491023622921,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein
DESH_PR_0275,"Idstedter See, Idstedt",See,30,Schleswig-Flensburg,9.52100479936104,54.5859065013821,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0276,"Havetofter See, Havetoft, Gemeindebadestelle",See,10,Schleswig-Flensburg,9.52682160271324,54.6421659918504,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0277,"Südensee, Sürup",See,150,Schleswig-Flensburg,9.66485135104896,54.7123276321049,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0279,Badesee Lindewitt,See,40,Schleswig-Flensburg,9.20045718939906,54.6985340448827,Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0280,Teich am Steinholz,See,50,Schleswig-Flensburg,9.42778307392851,54.5925315871726,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0281,"Langsee, Süderfahrenstedt",See,35,Schleswig-Flensburg,9.58863423616837,54.5834379069371,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0283,"Arenholzer See, Lürschau",See,100,Schleswig-Flensburg,9.49328602448914,54.5474109968679,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0284,"Schlei, Stexwig",Küstengewässer,15,Schleswig-Flensburg,9.64188010701017,54.5120377330181,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0288,Dollerupholz,Küstengewässer,100,Schleswig-Flensburg,9.70997139834204,54.8112198414764,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0292,"Gemeinde Schmalensee, Badestelle am Schmalensee",See,120,Segeberg,10.269770413732,54.0831637311353,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0293,"Gemeinde Stocksee, alte Badestelle am Stocksee",See,20,Segeberg,10.3444207297504,54.0883464187923,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0296,Gemeinde Seedorf/Seekamp Badestelle Seekamper See,See,80,Segeberg,10.4567180491228,54.0495498186709,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0297,"Gemeinde Blunk, Badestelle am Blunker See",See,50,Segeberg,10.3286888152422,54.0145204417474,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0298,"Gemeinde Nehms, Badestelle am Nehmser See",See,30,Segeberg,10.3642868330528,54.0179470082496,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0299,"Gemeinde Rohlstorf/Warder, Badestelle am Wardersee",See,25,Segeberg,10.3834950109801,53.9813433880495,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0300,"Gemeinde Rohlsdorf/Quaal, Badestelle Klüthsee",See,70,Segeberg,10.3549673751137,53.9640313100918,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0301,"Stadt Bad Segeberg, Badestelle am Ihlsee",See,140,Segeberg,10.3070894738021,53.9599165046533,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0302,"Stadt Bad Segeberg, Badestelle Großer Segeberger See",See,70,Segeberg,10.3201125286705,53.9426361317101,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0305,"Gemeinde Kükels, Badestelle am Mözener See",See,30,Segeberg,10.2410890451722,53.9052144867875,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0307,"Leezen, Badestelle Seestraße am Neversdorfer See",See,100,Segeberg,10.2633482658708,53.8694764448005,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0308,"Leezen, Neversdorfer Straße am Neversdorfer See",See,30,Segeberg,10.2621830656253,53.8667459111973,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0309,"Gemeinde Neversdorf, Badestelle am Neversdorfer See",See,70,Segeberg,10.2886577046984,53.870110962761,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0310,"Gemeinde Bebensee, Badestelle am Neversdorfer See",See,80,Segeberg,10.2996232853132,53.8742251895555,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0311,"Gemeinde Itzstedt, Badestelle am Itzstedter See",See,200,Segeberg,10.1455812213247,53.8084964720721,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0312,"Henstedt-Ulzburg, Badestelle am Beckersbergsee",See,210,Segeberg,9.99238031469308,53.795601732569,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0313,"Gemeinde Weddelbrook, Badestelle am Mühlenteich",See,30,Segeberg,9.8262985607498,53.9019701848881,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0314,"Gemeinde Seedorf, Badestelle am Seedorfer See",See,30,Segeberg,10.405707100763,54.0551423355636,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0319,"Elbe, Brokdorf",Übergangsgewässer,400,Steinburg,9.32981509789534,53.8606901616663,,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0321,"Herrenteich, Reinfeld",See,80,Stormarn,10.4839488575272,53.8361759479762,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0322,"Poggensee, Freibad",See,100,Stormarn,10.3883175513545,53.8274330859159,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0324,"Großensee, Südstrand",See,250,Stormarn,10.3489343724801,53.614222555555,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0330,"Einfelder See, Schanze",See,570,"Neumünster, Stadt",10.0067118104703,54.1387961041001,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0334,"Müssener See, Freizeitland",See,60,Herzogtum Lauenburg,10.5595396207122,53.4929840333776,,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0335,"Gemeinde Krems II/Warderbrück, Badestelle Wardersee",See,25,Segeberg,10.3709930003188,53.9846905611927,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0336,Gemeindebadestelle Breiholz an der Eider,Fließgewässer,80,Rendsburg-Eckernförde,9.53145033035607,54.2163213357861,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0337,"Amrum, Wittdün Oststrand",Küstengewässer,300,Nordfriesland,8.39008066491733,54.6291677592299,,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein
DESH_PR_0343,Campingplatz Groß Wittensee am Wittensee,See,20,Rendsburg-Eckernförde,9.76854832331716,54.4020308959047,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0345,"Borgdorfer See, Borgdorf, Schulkoppel",See,20,Rendsburg-Eckernförde,9.88322074434497,54.179165443981,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0346,"Gemeindebadestelle ""Am See"" in Klein Wittensee",See,15,Rendsburg-Eckernförde,9.73004251679152,54.3895381675021,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0347,"Einfelder See, Dorfbucht",See,30,"Neumünster, Stadt",9.9925155205689,54.1339869449166,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0349,"Schlei, Schleswig, Auf der Freiheit",Küstengewässer,40,Schleswig-Flensburg,9.58847837426302,54.5119504605108,,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0352,Kiel Kiellinie,Küstengewässer,35,"Kiel, Landeshauptstadt",10.153116441113,54.333806817964,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0353,"Ratzeburger See; Groß Sarau",See,80,Herzogtum Lauenburg,10.7419734991913,53.7715868637876,,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0355,Kiel Hasselfelde,Küstengewässer,162,"Kiel, Landeshauptstadt",10.1764536625998,54.345017513193,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
